,transect,row,time,week,julian,count,position
3263,oakMargin,84,am,32,220,0,3
3264,oakMargin,84,am,32,220,0,4
3271,oakMargin,80,pm,32,220,0,1
3272,oakMargin,80,pm,32,220,0,2
3273,oakMargin,80,pm,32,220,0,3
3274,oakMargin,80,pm,32,220,0,4
3281,oakMargin,82,pm,32,220,0,1
3282,oakMargin,82,pm,32,220,0,2
3283,oakMargin,82,pm,32,220,0,3
3284,oakMargin,82,pm,32,220,0,4
3291,oakMargin,84,pm,32,220,0,1
3292,oakMargin,84,pm,32,220,0,2
3293,oakMargin,84,pm,32,220,0,3
3294,oakMargin,84,pm,32,220,0,4
3361,oakMargin,81,pm,34,234,0,1
3362,oakMargin,81,pm,34,234,0,2
3363,oakMargin,81,pm,34,234,0,3
3364,oakMargin,81,pm,34,234,0,4
3371,oakMargin,83,pm,34,234,1,1
3372,oakMargin,83,pm,34,234,0,2
3373,oakMargin,83,pm,34,234,0,3
3374,oakMargin,83,pm,34,234,0,4
3381,oakMargin,85,pm,34,234,0,1
3382,oakMargin,85,pm,34,234,0,2
3383,oakMargin,85,pm,34,234,0,3
3384,oakMargin,85,pm,34,234,0,4
3451,oakMargin,81,am,34,234,0,1
3452,oakMargin,81,am,34,234,0,2
3453,oakMargin,81,am,34,234,0,3
3454,oakMargin,81,am,34,234,0,4
3461,oakMargin,83,am,34,234,0,1
3462,oakMargin,83,am,34,234,0,2
3463,oakMargin,83,am,34,234,0,3
3464,oakMargin,83,am,34,234,0,4
3471,oakMargin,85,am,34,234,0,1
3472,oakMargin,85,am,34,234,0,2
3473,oakMargin,85,am,34,234,0,3
3474,oakMargin,85,am,34,234,0,4
3511,oakMargin,81,am,34,235,0,1
3512,oakMargin,81,am,34,235,0,2
3513,oakMargin,81,am,34,235,0,3
3514,oakMargin,81,am,34,235,0,4
3521,oakMargin,83,am,34,235,0,1
3522,oakMargin,83,am,34,235,0,2
3523,oakMargin,83,am,34,235,0,3
3524,oakMargin,83,am,34,235,0,4
3531,oakMargin,85,am,34,235,0,1
3532,oakMargin,85,am,34,235,0,2
3533,oakMargin,85,am,34,235,0,3
3534,oakMargin,85,am,34,235,0,4
3541,oakMargin,81,pm,34,235,0,1
3542,oakMargin,81,pm,34,235,0,2
3543,oakMargin,81,pm,34,235,0,3
3544,oakMargin,81,pm,34,235,0,4
3551,oakMargin,83,pm,34,235,0,1
3552,oakMargin,83,pm,34,235,0,2
3553,oakMargin,83,pm,34,235,0,3
3554,oakMargin,83,pm,34,235,0,4
3561,oakMargin,85,pm,34,235,0,1
3562,oakMargin,85,pm,34,235,0,2
3563,oakMargin,85,pm,34,235,0,3
3564,oakMargin,85,pm,34,235,0,4
3601,oakMargin,81,pm,34,236,0,1
3602,oakMargin,81,pm,34,236,0,2
3603,oakMargin,81,pm,34,236,0,3
3604,oakMargin,81,pm,34,236,0,4
3611,oakMargin,83,pm,34,236,0,1
3612,oakMargin,83,pm,34,236,0,2
3613,oakMargin,83,pm,34,236,0,3
3614,oakMargin,83,pm,34,236,0,4
3621,oakMargin,85,pm,34,236,0,1
3622,oakMargin,85,pm,34,236,0,2
3623,oakMargin,85,pm,34,236,0,3
3624,oakMargin,85,pm,34,236,0,4
3631,oakMargin,81,am,34,236,0,1
3632,oakMargin,81,am,34,236,0,2
3633,oakMargin,81,am,34,236,0,3
3634,oakMargin,81,am,34,236,0,4
3641,oakMargin,83,am,34,236,0,1
3642,oakMargin,83,am,34,236,0,2
3643,oakMargin,83,am,34,236,0,3
3644,oakMargin,83,am,34,236,0,4
3651,oakMargin,85,am,34,236,0,1
3652,oakMargin,85,am,34,236,0,2
3653,oakMargin,85,am,34,236,0,3
3654,oakMargin,85,am,34,236,0,4
